CustomerID,Country,State,Retired,HasPartner,HasDependents,Education,Gender,BaseCharges,DOC,TotalCharges,DOE,ElectronicBilling,ContractType,PaymentMethod,Multilines,OnlineBackup,InternetServiceCategory,StreamingMovies,OnlineSecurity,DeviceProtection,StreamingTelevision,HasPhoneService,TechnicalSupport,Churn
Cust4043,India,Maharashtra,0,2,2,Masters,Female,96.75,5-1-2012,2168.75,15-May-10,Yes,One year,Credit card (automatic),No,No internet service,No,No internet service,No internet service,No internet service,No internet service,1,No internet service,No
Cust4044,India,Maharashtra,0,2,2,Graduation,Male,224.75,5-1-2012,2155,10-Apr-11,No,Month-to-month,Mailed check,No,No,DSL,No,No,No,No,1,No,Yes
Cust4045,India,Maharashtra,1,2,2,Highschool or below,Male,507.0,5-1-2012,17481.5,19-Feb-09,Yes,Month-to-month,Electronic check,Yes,No,Fiber optic,Yes,No,Yes,Yes,1,No,Yes
Cust4046,India,Maharashtra,0,2,1,Graduation,Female,387.75,5-1-2012,17355.5,25-May-08,Yes,One year,Mailed check,Yes,Yes,DSL,Yes,No,No,Yes,1,No,No
Cust4047,India,Maharashtra,1,1,2,Masters,Male,282.75,5-1-2012,19763.25,6-May-06,No,Two year,Credit card (automatic),No phone service,Yes,DSL,Yes,Yes,No,Yes,0,No,No
Cust4048,India,Maharashtra,0,1,2,Graduation,Male,404.25,5-1-2012,4332.25,10-Jan-11,No,Month-to-month,Bank transfer (automatic),No,No,Fiber optic,No,Yes,No,No,1,Yes,Yes
Cust4049,India,Maharashtra,0,1,2,ProfessionalQalification,Male,99.0,5-1-2012,5066,27-Nov-07,No,Two year,Electronic check,No,No internet service,No,No internet service,No internet service,No internet service,No internet service,1,No internet service,No
Cust4050,India,Maharashtra,0,1,2,Highschool or below,Male,98.0,5-1-2012,947.25,11-Mar-11,No,One year,Bank transfer (automatic),No,No internet service,No,No internet service,No internet service,No internet service,No internet service,1,No internet service,No
Cust4051,India,Maharashtra,0,2,2,Graduation,Female,377.75,5-1-2012,13400.75,20-Jan-09,Yes,One year,Mailed check,No,Yes,DSL,Yes,Yes,Yes,No,1,Yes,No
Cust4052,India,Maharashtra,0,2,2,Highschool or below,Female,98.25,5-1-2012,4151.25,22-Sep-08,No,Two year,Credit card (automatic),No,No internet service,No,No internet service,No internet service,No internet service,No internet service,1,No internet service,No
Cust4053,India,Maharashtra,0,1,1,Masters,Female,97.75,5-1-2012,5039.5,29-Aug-07,No,One year,Bank transfer (automatic),No,No internet service,No,No internet service,No internet service,No internet service,No internet service,1,No internet service,No
Cust4054,India,Maharashtra,1,2,2,Graduation,Male,147.0,5-1-2012,1109.5,10-May-11,Yes,Month-to-month,Electronic check,No phone service,No,DSL,No,No,Yes,No,0,No,Yes
Cust4055,India,Maharashtra,0,1,1,Highschool or below,Female,125.0,5-1-2012,1662.5,11-Dec-10,Yes,Two year,Bank transfer (automatic),Yes,No internet service,No,No internet service,No internet service,No internet service,No internet service,1,No internet service,No
Cust4056,India,Maharashtra,0,2,2,ProfessionalQalification,Female,432.0,5-1-2012,27210.25,3-Oct-06,Yes,Two year,Credit card (automatic),Yes,Yes,DSL,Yes,Yes,Yes,Yes,1,Yes,No
Cust4057,India,Maharashtra,0,2,2,Graduation,Male,206.75,5-1-2012,536.25,7-Oct-11,No,Month-to-month,Mailed check,No phone service,No,DSL,No,Yes,Yes,No,0,Yes,No
Cust4058,India,Maharashtra,0,2,2,ProfessionalQalification,Female,538.75,5-1-2012,31663.75,1-Apr-07,Yes,One year,Electronic check,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,1,No,No
Cust4059,India,Maharashtra,0,2,1,Masters,Male,178.75,5-1-2012,4154,15-Jan-10,No,Two year,Mailed check,No phone service,No,DSL,No,Yes,No,No,0,Yes,No
Cust4060,India,Maharashtra,0,2,2,Graduation,Male,226.5,5-1-2012,226.5,6-Dec-11,Yes,Month-to-month,Mailed check,No phone service,No,DSL,Yes,No,No,Yes,0,No,Yes
Cust4061,India,Maharashtra,0,2,2,ProfessionalQalification,Female,378.0,5-1-2012,2677.75,10-May-11,No,Month-to-month,Electronic check,No,Yes,Fiber optic,No,No,No,No,1,No,No
Cust4062,India,Maharashtra,1,2,2,ProfessionalQalification,Female,252.5,5-1-2012,12831.5,28-Sep-07,Yes,Month-to-month,Electronic check,No phone service,Yes,DSL,No,No,Yes,Yes,0,Yes,No
Cust4063,India,Maharashtra,0,2,2,Highschool or below,Female,224.25,5-1-2012,4467.75,14-Jun-10,Yes,One year,Credit card (automatic),No phone service,No,DSL,Yes,No,No,Yes,0,No,Yes
Cust4064,India,Maharashtra,0,2,2,Graduation,Female,501.25,5-1-2012,501.25,6-Dec-11,Yes,Month-to-month,Credit card (automatic),Yes,Yes,Fiber optic,Yes,No,No,Yes,1,No,Yes
Cust4065,India,Maharashtra,0,2,2,Highschool or below,Male,478.5,5-1-2012,7255.5,12-Oct-10,No,Month-to-month,Electronic check,Yes,Yes,Fiber optic,Yes,No,No,No,1,Yes,No
Cust4066,India,Maharashtra,0,2,2,Highschool or below,Female,497.5,5-1-2012,11845.25,16-Dec-09,Yes,Month-to-month,Electronic check,No,Yes,Fiber optic,Yes,No,Yes,Yes,1,No,Yes
Cust4067,India,Maharashtra,0,1,1,Highschool or below,Female,100.0,5-1-2012,,5-Jan-12,No,Two year,Mailed check,No,No internet service,No,No internet service,No internet service,No internet service,No internet service,1,No internet service,No
Cust4068,India,Maharashtra,0,2,2,ProfessionalQalification,Male,222.25,5-1-2012,10907.75,28-Oct-07,Yes,Month-to-month,Credit card (automatic),No phone service,No,DSL,Yes,Yes,No,No,0,Yes,No
Cust4069,India,Maharashtra,0,2,2,Highschool or below,Male,223.25,5-1-2012,5782.75,16-Nov-09,Yes,Month-to-month,Bank transfer (automatic),No phone service,Yes,DSL,Yes,Yes,No,No,0,No,No
Cust4070,India,Maharashtra,0,1,2,Graduation,Male,448.5,5-1-2012,24764.75,31-May-07,No,Month-to-month,Mailed check,No,No,Fiber optic,Yes,No,No,Yes,1,No,No
Cust4071,India,Maharashtra,1,1,2,Graduation,Male,472.75,5-1-2012,19257.25,23-Aug-08,Yes,Month-to-month,Electronic check,No,Yes,Fiber optic,Yes,No,No,Yes,1,No,No
Cust4072,India,Maharashtra,1,1,2,Masters,Female,126.0,5-1-2012,6531.5,27-Nov-07,No,One year,Electronic check,Yes,No internet service,No,No internet service,No internet service,No internet service,No internet service,1,No internet service,No
Cust4073,India,Maharashtra,0,2,2,Highschool or below,Female,533.0,5-1-2012,9672.25,14-Jun-10,Yes,Month-to-month,Electronic check,No,No,Fiber optic,Yes,Yes,Yes,Yes,1,Yes,Yes
Cust4074,India,Maharashtra,0,1,2,ProfessionalQalification,Male,323.5,5-1-2012,23730.25,5-Feb-06,Yes,Two year,Electronic check,No phone service,Yes,DSL,Yes,Yes,Yes,Yes,0,Yes,No
Cust4075,India,Maharashtra,0,1,2,ProfessionalQalification,Female,521.5,5-1-2012,35942.5,6-Apr-06,Yes,Two year,Bank transfer (automatic),Yes,No,Fiber optic,Yes,No,Yes,Yes,1,Yes,No
Cust4076,India,Maharashtra,0,2,2,Highschool or below,Male,273.25,5-1-2012,945.5,7-Oct-11,No,Month-to-month,Mailed check,No,No,DSL,Yes,No,No,No,1,No,No
Cust4077,India,Maharashtra,0,2,2,Other,Female,374.75,5-1-2012,1062,7-Oct-11,Yes,Month-to-month,Electronic check,Yes,No,Fiber optic,No,No,No,No,1,No,No
Cust4078,India,Maharashtra,0,2,2,Graduation,Male,550.5,5-1-2012,5216.5,11-Mar-11,Yes,Month-to-month,Electronic check,No,Yes,Fiber optic,Yes,Yes,Yes,Yes,1,Yes,Yes
Cust4079,India,Maharashtra,0,2,2,Highschool or below,Male,441.75,5-1-2012,1310.25,7-Oct-11,Yes,Month-to-month,Mailed check,No,No,Fiber optic,No,No,Yes,Yes,1,Yes,Yes
Cust4080,India,Maharashtra,0,1,1,Graduation,Male,307.0,5-1-2012,4077.75,11-Nov-10,Yes,Two year,Bank transfer (automatic),No,Yes,DSL,Yes,Yes,No,No,1,No,No
Cust4081,India,Maharashtra,0,1,2,,Female,99.0,5-1-2012,6988.25,6-Apr-06,No,Two year,Bank transfer (automatic),No,No internet service,No,No internet service,No internet service,No internet service,No internet service,1,No internet service,No
Cust4082,India,Maharashtra,0,2,1,Graduation,Female,275.5,5-1-2012,773.25,7-Oct-11,Yes,Month-to-month,Mailed check,No,No,DSL,No,Yes,No,No,1,Yes,Yes
Cust4083,India,Maharashtra,0,2,2,Masters,Female,448.25,5-1-2012,26543.5,1-Jan-07,No,Two year,Electronic check,Yes,Yes,DSL,Yes,Yes,Yes,Yes,1,Yes,No
Cust4084,India,Maharashtra,1,2,2,Highschool or below,Female,426.25,5-1-2012,11436.25,17-Oct-09,Yes,Month-to-month,Electronic check,Yes,No,Fiber optic,Yes,No,No,No,1,No,Yes
Cust4085,India,Maharashtra,0,1,1,ProfessionalQalification,Male,565.75,5-1-2012,39280,5-Jun-06,Yes,Two year,Electronic check,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,1,Yes,Yes
Cust4086,India,Maharashtra,0,2,2,Highschool or below,Female,475.75,5-1-2012,8946.25,14-Jun-10,Yes,Month-to-month,Electronic check,Yes,Yes,Fiber optic,Yes,Yes,No,No,1,No,Yes
Cust4087,India,Maharashtra,0,1,1,ProfessionalQalification,Male,527.0,5-1-2012,34947.25,5-Jul-06,Yes,One year,Electronic check,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,1,No,No
Cust4088,India,Maharashtra,0,2,2,Masters,Male,405.75,5-1-2012,13202.75,19-Jun-09,Yes,Month-to-month,Electronic check,Yes,Yes,Fiber optic,No,No,No,No,1,No,No
Cust4089,India,Maharashtra,1,2,2,Highschool or below,Male,223.5,5-1-2012,468.5,6-Nov-11,Yes,Month-to-month,Electronic check,No,No,DSL,No,No,No,No,1,No,Yes
Cust4090,India,Maharashtra,0,1,1,Highschool or below,Male,450.25,5-1-2012,20686,25-Feb-08,No,Month-to-month,Electronic check,No,No,Fiber optic,Yes,Yes,Yes,No,1,No,Yes
Cust4091,India,Maharashtra,0,2,2,Graduation,Female,104.75,5-1-2012,104.75,6-Dec-11,No,Month-to-month,Mailed check,No,No internet service,No,No internet service,No internet service,No internet service,No internet service,1,No internet service,Yes
Cust4092,India,Maharashtra,0,2,2,Masters,Male,349.5,5-1-2012,19416.5,30-Jul-07,Yes,Month-to-month,Mailed check,No,Yes,DSL,No,Yes,No,Yes,1,Yes,No
Cust4093,India,Maharashtra,0,2,2,Graduation,Male,228.5,5-1-2012,228.5,6-Dec-11,Yes,Month-to-month,Mailed check,No,No,DSL,No,No,No,No,1,No,Yes
Cust4094,India,Maharashtra,0,2,2,Graduation,Male,102.0,5-1-2012,3045.5,19-Jun-09,No,Two year,Bank transfer (automatic),No,No internet service,No,No internet service,No internet service,No internet service,No internet service,1,No internet service,No
Cust4095,India,Maharashtra,0,1,1,Graduation,Female,397.5,5-1-2012,28308.5,5-Feb-06,Yes,Two year,Bank transfer (automatic),Yes,Yes,DSL,Yes,Yes,Yes,No,1,Yes,No
Cust4096,India,Maharashtra,0,1,2,Graduation,Female,373.75,5-1-2012,1147.5,7-Oct-11,Yes,Month-to-month,Credit card (automatic),Yes,No,Fiber optic,No,No,No,No,1,No,Yes
Cust4097,India,Maharashtra,1,1,2,Highschool or below,Male,490.5,5-1-2012,24355.25,25-Feb-08,Yes,Month-to-month,Electronic check,Yes,No,Fiber optic,Yes,No,Yes,Yes,1,No,No
Cust4098,India,Maharashtra,0,2,2,ProfessionalQalification,Male,350.75,5-1-2012,4658.75,11-Dec-10,Yes,Month-to-month,Electronic check,No,No,Fiber optic,No,No,No,No,1,No,No
Cust4099,India,Maharashtra,0,1,1,Masters,Male,434.5,5-1-2012,30970.5,6-May-06,No,Two year,Bank transfer (automatic),Yes,No,DSL,Yes,Yes,Yes,Yes,1,Yes,No
Cust4100,India,Maharashtra,0,2,2,ProfessionalQalification,Female,271.25,5-1-2012,3866,11-Nov-10,Yes,One year,Mailed check,Yes,Yes,DSL,No,No,No,No,1,No,No
Cust4101,India,Maharashtra,0,2,2,Masters,Male,464.5,5-1-2012,6687.25,11-Nov-10,Yes,Month-to-month,Electronic check,No,No,Fiber optic,Yes,No,No,Yes,1,No,No
Cust4102,India,Maharashtra,0,2,2,Highschool or below,Female,500.75,5-1-2012,7075,12-Oct-10,Yes,Month-to-month,Electronic check,Yes,Yes,Fiber optic,Yes,No,No,Yes,1,No,No
Cust4103,India,Maharashtra,1,2,2,Graduation,Female,201.5,5-1-2012,5864.75,19-Jul-09,Yes,Month-to-month,Electronic check,No phone service,No,DSL,No,No,Yes,Yes,0,No,Yes
Cust4104,India,Maharashtra,1,2,2,Highschool or below,Female,199.25,5-1-2012,7173,19-Feb-09,Yes,Month-to-month,Electronic check,No phone service,No,DSL,No,No,Yes,Yes,0,No,No
Cust4105,India,Maharashtra,0,1,1,Highschool or below,Male,328.25,5-1-2012,23322.5,5-Feb-06,Yes,Two year,Bank transfer (automatic),No phone service,Yes,DSL,Yes,Yes,Yes,Yes,0,Yes,No
Cust4106,India,Maharashtra,1,1,2,ProfessionalQalification,Female,428.5,5-1-2012,10335,16-Nov-09,Yes,Month-to-month,Credit card (automatic),No,No,Fiber optic,No,No,Yes,Yes,1,No,No
Cust4107,India,Maharashtra,1,1,2,ProfessionalQalification,Male,450.25,5-1-2012,22736.25,27-Dec-07,No,Month-to-month,Credit card (automatic),Yes,Yes,Fiber optic,Yes,No,No,No,1,No,Yes
Cust4108,India,Maharashtra,0,2,2,Masters,Female,257.25,5-1-2012,3639.25,11-Nov-10,No,One year,Credit card (automatic),No,Yes,DSL,No,No,No,No,1,No,No
Cust4109,India,Maharashtra,0,1,2,Masters,Female,101.75,5-1-2012,6335,2-Mar-07,No,One year,Mailed check,No,No internet service,No,No internet service,No internet service,No internet service,No internet service,1,No internet service,No
Cust4110,India,Maharashtra,0,2,2,ProfessionalQalification,Female,478.25,5-1-2012,23321,26-Mar-08,Yes,One year,Credit card (automatic),No,Yes,Fiber optic,No,Yes,Yes,Yes,1,No,No
Cust4111,India,Maharashtra,0,1,2,ProfessionalQalification,Female,250.25,5-1-2012,14557.5,31-Jan-07,No,One year,Electronic check,No phone service,Yes,DSL,Yes,Yes,Yes,No,0,No,No
Cust4112,India,Maharashtra,0,2,2,ProfessionalQalification,Female,280.25,5-1-2012,7766,16-Nov-09,Yes,One year,Mailed check,No,Yes,DSL,No,No,Yes,No,1,No,No
Cust4113,India,Maharashtra,0,2,2,Highschool or below,Female,224.75,5-1-2012,15426.75,5-Jun-06,No,Month-to-month,Electronic check,No phone service,Yes,DSL,Yes,No,No,No,0,Yes,No
Cust4114,India,Maharashtra,0,1,2,ProfessionalQalification,Female,327.5,5-1-2012,24598.5,5-Feb-06,No,Two year,Bank transfer (automatic),No phone service,Yes,DSL,Yes,Yes,Yes,Yes,0,Yes,No
Cust4115,India,Maharashtra,0,2,2,Highschool or below,Female,401.25,5-1-2012,401.25,6-Dec-11,Yes,Month-to-month,Electronic check,No,No,Fiber optic,No,No,No,Yes,1,No,Yes
Cust4116,India,Maharashtra,1,2,2,Masters,Male,96.5,5-1-2012,2521,16-Nov-09,No,One year,Credit card (automatic),No,No internet service,No,No internet service,No internet service,No internet service,No internet service,1,No internet service,No
Cust4117,India,Maharashtra,0,1,1,Graduation,Female,378.5,5-1-2012,2770.25,9-Jun-11,Yes,Month-to-month,Electronic check,No,Yes,DSL,No,Yes,Yes,Yes,1,Yes,No
Cust4118,India,Maharashtra,0,2,1,ProfessionalQalification,Female,96.5,5-1-2012,1801.75,12-Sep-10,Yes,One year,Bank transfer (automatic),No,No internet service,No,No internet service,No internet service,No internet service,No internet service,1,No internet service,No
Cust4119,India,Maharashtra,0,2,2,Masters,Male,498.25,5-1-2012,21101.75,23-Aug-08,Yes,Two year,Credit card (automatic),No,Yes,Fiber optic,Yes,No,No,Yes,1,Yes,No
Cust4120,India,Maharashtra,0,1,1,Masters,Male,421.0,5-1-2012,26622.5,3-Sep-06,Yes,Two year,Bank transfer (automatic),Yes,Yes,DSL,Yes,No,Yes,Yes,1,Yes,No
Cust4121,India,Maharashtra,1,1,2,ProfessionalQalification,Male,419.25,5-1-2012,27944,5-Jul-06,No,Month-to-month,Bank transfer (automatic),Yes,Yes,Fiber optic,No,Yes,No,No,1,No,No
Cust4122,India,Maharashtra,0,1,2,Graduation,Female,472.25,5-1-2012,25365.5,30-Jun-07,Yes,Month-to-month,Credit card (automatic),Yes,Yes,Fiber optic,No,No,Yes,Yes,1,No,No
Cust4123,India,Maharashtra,0,1,2,Masters,Male,395.75,5-1-2012,27682.5,6-Apr-06,No,Two year,Mailed check,Yes,Yes,DSL,No,Yes,Yes,Yes,1,Yes,No
Cust4124,India,Maharashtra,0,2,2,Graduation,Male,121.25,5-1-2012,121.25,6-Dec-11,Yes,Month-to-month,Electronic check,No phone service,No,DSL,No,No,No,No,0,No,Yes
Cust4125,India,Maharashtra,0,1,2,ProfessionalQalification,Female,540.25,5-1-2012,35594.5,3-Sep-06,Yes,One year,Credit card (automatic),Yes,Yes,Fiber optic,Yes,No,Yes,Yes,1,Yes,No
Cust4126,India,Maharashtra,0,1,1,Masters,Female,125.5,5-1-2012,2142.25,14-Jul-10,No,Two year,Mailed check,Yes,No internet service,No,No internet service,No internet service,No internet service,No internet service,1,No internet service,No
Cust4127,India,Maharashtra,0,2,2,ProfessionalQalification,Male,399.75,5-1-2012,872.25,6-Nov-11,Yes,Month-to-month,Electronic check,No,No,Fiber optic,No,No,No,Yes,1,No,No
Cust4128,India,Maharashtra,0,2,2,Highschool or below,Male,350.25,5-1-2012,350.25,6-Dec-11,Yes,Month-to-month,Electronic check,No,No,Fiber optic,No,No,No,No,1,No,Yes
Cust4129,India,Maharashtra,0,2,2,Highschool or below,Male,524.75,5-1-2012,37721.5,5-Feb-06,Yes,One year,Electronic check,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,1,No,No
Cust4130,India,Maharashtra,0,1,1,Highschool or below,Male,439.5,5-1-2012,7502.5,14-Jul-10,Yes,Month-to-month,Mailed check,No,No,Fiber optic,No,Yes,Yes,Yes,1,No,No
Cust4131,India,Maharashtra,0,2,2,Highschool or below,Male,126.25,5-1-2012,7796.5,2-Nov-06,No,Two year,Mailed check,Yes,No internet service,No,No internet service,No internet service,No internet service,No internet service,1,No internet service,No
Cust4132,India,Maharashtra,0,2,2,Highschool or below,Female,225.0,5-1-2012,1493.5,9-Jul-11,No,Month-to-month,Credit card (automatic),No phone service,No,DSL,Yes,No,No,Yes,0,No,No
Cust4133,India,Maharashtra,0,2,2,Highschool or below,Male,98.0,5-1-2012,2359.25,16-Nov-09,Yes,One year,Bank transfer (automatic),No,No internet service,No,No internet service,No internet service,No internet service,No internet service,1,No internet service,No
Cust4134,India,Maharashtra,0,1,1,ProfessionalQalification,Female,194.25,5-1-2012,5125.75,16-Nov-09,No,Month-to-month,Credit card (automatic),No phone service,Yes,DSL,No,Yes,No,No,0,Yes,No
Cust4135,India,Maharashtra,0,2,2,ProfessionalQalification,Female,205.5,5-1-2012,7985.25,22-Oct-08,No,Month-to-month,Bank transfer (automatic),No phone service,Yes,DSL,No,No,Yes,No,0,Yes,No
Cust4136,India,Maharashtra,0,1,1,ProfessionalQalification,Female,380.25,5-1-2012,27182.25,7-Mar-06,No,Two year,Electronic check,No,No,Fiber optic,No,No,Yes,No,1,No,No
Cust4137,India,Maharashtra,0,2,2,Highschool or below,Male,371.75,5-1-2012,1326.75,7-Sep-11,Yes,Month-to-month,Electronic check,Yes,No,Fiber optic,No,No,No,No,1,No,Yes
Cust4138,India,Maharashtra,0,2,2,ProfessionalQalification,Female,470.25,5-1-2012,3167.25,9-Jun-11,Yes,One year,Mailed check,No,Yes,Fiber optic,Yes,No,No,Yes,1,No,No
Cust4139,India,Maharashtra,0,1,1,Graduation,Female,146.0,5-1-2012,1545.5,10-Jan-11,No,Month-to-month,Mailed check,No phone service,Yes,DSL,No,No,No,No,0,No,Yes
Cust4140,India,Maharashtra,1,1,2,Highschool or below,Male,478.0,5-1-2012,3221.75,9-Jun-11,Yes,Month-to-month,Bank transfer (automatic),Yes,No,Fiber optic,Yes,No,No,Yes,1,No,Yes
Cust4141,India,Maharashtra,1,1,2,Highschool or below,Male,472.5,5-1-2012,15527.75,20-Apr-09,Yes,Month-to-month,Electronic check,Yes,No,Fiber optic,Yes,No,No,Yes,1,No,Yes
Cust4142,India,Maharashtra,0,2,2,Graduation,Male,447.0,5-1-2012,24347.5,30-Jul-07,No,Month-to-month,Credit card (automatic),Yes,No,Fiber optic,Yes,No,Yes,No,1,No,No
Cust4143,India,Maharashtra,0,2,2,Other,Female,437.75,5-1-2012,15390.5,20-Jan-09,Yes,Month-to-month,Electronic check,No,No,Fiber optic,Yes,No,Yes,No,1,Yes,Yes
Cust4144,India,Maharashtra,0,2,1,Highschool or below,Male,129.25,5-1-2012,3942.75,17-Oct-09,Yes,Two year,Credit card (automatic),Yes,No internet service,No,No internet service,No internet service,No internet service,No internet service,1,No internet service,No
Cust4145,India,Maharashtra,0,2,2,Masters,Female,127.5,5-1-2012,9109,5-Jun-06,No,Two year,Bank transfer (automatic),Yes,No internet service,No,No internet service,No internet service,No internet service,No internet service,1,No internet service,No
Cust4146,India,Maharashtra,0,1,2,Masters,Male,340.75,5-1-2012,24043.5,5-Feb-06,No,Two year,Mailed check,Yes,Yes,DSL,No,Yes,Yes,No,1,Yes,No
Cust4147,India,Maharashtra,0,1,2,Highschool or below,Female,502.5,5-1-2012,23535.5,25-Feb-08,Yes,Month-to-month,Electronic check,Yes,No,Fiber optic,Yes,No,Yes,Yes,1,No,No
Cust4148,India,Maharashtra,0,1,1,Masters,Female,385.75,5-1-2012,8797,14-Feb-10,Yes,Two year,Bank transfer (automatic),Yes,No,DSL,No,Yes,Yes,Yes,1,Yes,No
Cust4149,India,Maharashtra,0,2,2,ProfessionalQalification,Male,373.0,5-1-2012,23992,4-Aug-06,Yes,Two year,Credit card (automatic),Yes,Yes,DSL,Yes,Yes,Yes,No,1,No,No
Cust4150,India,Maharashtra,0,2,1,ProfessionalQalification,Male,472.5,5-1-2012,2877.25,9-Jul-11,No,Month-to-month,Mailed check,No,No,Fiber optic,Yes,No,Yes,Yes,1,No,Yes
Cust4151,India,Maharashtra,0,2,2,Highschool or below,Male,100.5,5-1-2012,100.5,6-Dec-11,No,Month-to-month,Mailed check,No,No internet service,No,No internet service,No internet service,No internet service,No internet service,1,No internet service,Yes
Cust4152,India,Maharashtra,0,2,2,Highschool or below,Male,224.0,5-1-2012,881,7-Sep-11,Yes,Month-to-month,Credit card (automatic),No,No,DSL,No,No,No,No,1,No,No
Cust4153,India,Maharashtra,1,2,2,ProfessionalQalification,Male,473.75,5-1-2012,18265,21-Nov-08,No,Month-to-month,Electronic check,Yes,No,Fiber optic,Yes,No,No,Yes,1,No,No
Cust4154,India,Maharashtra,1,2,2,ProfessionalQalification,Female,445.75,5-1-2012,11388.25,16-Nov-09,Yes,Month-to-month,Electronic check,Yes,Yes,Fiber optic,No,No,No,Yes,1,No,Yes
Cust4155,India,Maharashtra,0,1,1,Graduation,Male,225.5,5-1-2012,10245.25,24-Jul-08,Yes,One year,Credit card (automatic),No phone service,Yes,DSL,Yes,No,Yes,No,0,No,No
Cust4156,India,Maharashtra,0,2,2,ProfessionalQalification,Male,277.5,5-1-2012,3837.75,11-Nov-10,Yes,Month-to-month,Credit card (automatic),Yes,Yes,DSL,No,No,No,No,1,No,No
Cust4157,India,Maharashtra,0,2,2,ProfessionalQalification,Female,419.25,5-1-2012,17661.25,22-Sep-08,No,Month-to-month,Bank transfer (automatic),Yes,No,Fiber optic,Yes,No,No,No,1,No,No
